T,sx,sy,sz
0.01000000000000000020816681711721685132943093776702880859375,-8.413208515430347212478906203632090224068658771361825226459034801527784797447568e-09,3.720051516699215048985871774092549058673222931241599351399013299616970050510093e-16,0.4019635136912345090278252837300889539907214658403669646266103956374722901484141
0.01123324032978027624263273054339151713065803050994873046875,-6.49857489253819936990685304120360666219112154843557733012854667687135850391323e-08,3.57975998914375303663608113811665760247958775584734867804210938330810113983227e-16,0.4022143175060513714488130406991894735381498348108410481638501264470617857566164
0.012618568830660203961002707728766836225986480712890625,-9.028557293379468393467064995670525072072996094477238008424365940149488334331542e-08,3.072227653987009694947760758752124461755107214811253343898568883207883892673805e-16,0.4024984865691981500443800659732290283249578072359687198815281571699082259052725
0.0141747416292680554483762733752882922999560832977294921875,-4.078407179456366117033067495273405307660635240315826885629861258651984875307086e-12,4.772277108450838337186575317398313735372223670425880689181578150226223355776922e-16,0.4028208530006076015780655781721230085817450041861520143104440146711968243899131
0.0159228279334109219800286183499338221736252307891845703125,-4.285180797301856076031508420459300681723594023032540201311457041101838628417498e-11,3.734421743435343014740555644002794791808136298388717277531238569369837577493636e-16,0.4031870725459834779324736733374366600181474479628163661757986136674547603113289
0.017886495290574351557655319311379571445286273956298828125,-3.323426643655538166640952464136306866545228359047175093559113030298704204061629e-10,4.066748732810815535170063918818833144946046933114187418061004964574851273974851e-16,0.4036038078598893087445782238208547351441286339520819012950947519418541566574329
0.0200923300256504698546589082752689137123525142669677734375,-1.96162809093099498167104104715255788213320704569924885916495656294291828675147e-09,2.43695292048454178126883296515577002990082056991737697287864662683573555863562e-16,0.4040789698796702830061314755455064204977432204883817543372443728363321182713187
0.022570197196339202017068004124666913412511348724365234375,-9.057997833900527882899203797248212054656195222065674348000383776469886259470599e-09,3.533572999042129053192416378134543666774785756202761412951088702422930424498838e-16,0.4046220443405941553401559117557323530524255517268969577223064714351188961638432
0.0253536449397011136308588419296938809566199779510498046875,-1.759543021537317131772354162745812846466548183696577961949190443903640325487284e-11,3.660623476007354715235161023466295422202146647941539459921450648200771025047451e-16,0.4052445528712130194166235681565052215807504633792999820850969452587998165718373
0.028480358684358018928062250552102341316640377044677734375,-1.286544110088513349568065713276747925059959934035858298338790908092004847054795e-10,2.394230572239354022852866996157036187080205452941778129586919405357516205807317e-16,0.4059607358761325592734445944658128334513617398930039928468023708439948643208558
0.031992671377973826152274483547444106079638004302978515625,-1.013182618239399089885940225830387428440497248644204821507243659799407393391823e-09,2.400123976130559291189434175742059461114363419855906893148511883633495379977159e-16,0.4067886075877321004385785181599780074931397236898065993027056810501039327889489
0.03593813663804627800413271643265034072101116180419921875,-7.216080456186929832079070675072363639573611313568794708972511363243737727893464e-09,2.382500181026595361468785271666950250105770012349400488035727009284656054816267e-16,0.4077515862371611172485891196126935521760323301907342668600974907844450885434312
0.0403701725859655358163990968023426830768585205078125,-4.259225273941861577469636576837585185754974287239748567068316384456936639424322e-08,2.350635280048119229921195462887607992904480348368189142548689849716394359284531e-16,0.4088808311414122521833454554591431435761126222855712574323835616802103991143744
0.045348785081285820919294593522863578982651233673095703125,-3.585993394300879716441275287184187356899270949337317352840302740865311257083069e-13,1.629657351146885206260165884864267089861606075809225924694013477849278992423651e-16,0.4102180303684271105181647175930493389549756600692833871364517814974179044372241
0.050941380148163774299607808870860026217997074127197265625,-4.210865328822591033962997796506543127183571683760118538035106865767003159935151e-12,1.439281387324824394049598615916688709511641816813602831050031745282317375290978e-16,0.4118175579971648691086057820102662325522395927568488307502534962164529220369864
0.057223676593502172116334492102396325208246707916259765625,-4.595576769215675981455184977355907527287682352510590504833002444395596727058706e-11,8.933812451231667154760353928038258514131363517212550557036210305645010380334351e-17,0.4137458787924660298692495008486608050463358279820629074107820135475070452517674
0.064280731172843219578538764835684560239315032958984375,-3.809888293189580219419341690631257169843899404878362732924427317199621300970719e-10,8.76872176257259871686960775803953055800993478480042893405226806579176021524873e-17,0.416075502186172022465583710806491618012930906404708925581896664493700032278799
0.07220809018385464239653259710394195280969142913818359375,-2.400360910150101386074377277975494936391401049351677947858839833396577889648751e-09,8.331213587592276451551281643844380708170639780233323742343113929529639732923033e-17,0.4188715164084658417358015961797055176121395973888758843155864104168267007468746
0.0811130830789687229387396882884786464273929595947265625,-1.176825768300659159911708386000526616110157775187262905549579029021457940296892e-08,2.898652656833738388068652484846175797347249758182182911582600805536310440820755e-17,0.4221711000297079970601256963992670012866430898933680811847568316940676528876762
0.0911162756115489191888201503388700075447559356689453125,-4.600498019728156016925039229965448905362815581465880638068207308919881368231943e-08,3.408107548540426257029460781697450471580419343509424128097894134430237014312721e-17,0.425959704337777792059872775626388690797978576895778976686708480472375388384361
0.10235310218990260888727306110013159923255443572998046875,-9.930816455132643608054351778049798390526193442881155554274593891914157199971124e-11,1.536512629677767784073738933675593359234961898793359724797747265011856582327003e-17,0.4301502122715925139295756290995739812342358929452652147624581644720331199881976
0.11497569953977355983187891297347960062325000762939453125,-4.360664460131248564839597805667891202479333902254257806270772139869641748382072e-10,4.567010010461917393463384246694454283757869548709014483463672842147067886883225e-18,0.4345716782505323821209109897132174285319735329162709754536220576995426291115679
0.129154966501488388530560769140720367431640625,-1.538781049276112608188277946063183842384200394659568338353430316071030395135242e-09,8.743394853562873694888420157867350350554584264453888078456115865726088888168737e-18,0.4389717034326360132169728526763365786463921237816770367931868403696631960363968
0.1450828778495939774817458101097145117819309234619140625,-4.45259205096936509700561498319074581797724678456166583667754128585930860703449e-09,-2.700895017746493066806598032038513675182910569528870512021950175619793833648719e-17,0.4430321612814684189275272357402240728077414759924936862448090204516881222649974
0.1629750834620644350803075894873472861945629119873046875,-2.461421053735271348930949903530623006586765830023631153635513977787377486128918e-11,-1.942336882560182898486067423125725375560550197907604971297682473602127404999199e-17,0.4463939346576835745969147724811454637141666766714490847237180971851625005587545
0.1830738280295368392014410119372769258916378021240234375,-6.214235634069332320671361447265774132845995227021270576189437946799320394662876e-11,-1.409390717454650090422016568978234402641217630301493915606481750537210697977948e-17,0.4486843950803685117578235918041129027002056301824246456037191780009755606584331
0.20565123083486513966278153020539321005344390869140625,-1.354954380115312551269327792147879016319498547711891756831735353127256677422435e-10,-2.272740464962299241149463539166938485606266453356785903128030045712049132689116e-17,0.4495421536639599381748160495573448151006433178727527669767013553941625986178074
0.2310129700083159709489422084516263566911220550537109375,-2.573471896283257795037278478424235054363529742500979429006630551656847442411865e-10,-3.011281652746779259325589773838227247070281569052419791366135972008138593864073e-17,0.4486363985704261600631398088122340383748036833307093651272244880535359993162683
0.25950242113997357140675603659474290907382965087890625,-1.072071686781392521291957740196282566801831203606519501012276785021999234542158e-12,-2.985906945648641951599874366286511987439513172061579133633465193708209747430338e-17,0.4456813874844724714579921862888223234483107989380861225695124289120428368517676
0.291505306282517639981932688897359184920787811279296875,-1.454544687755160629361033915156475129176213430814060984302360607913247621864419e-12,-5.14653470581303579373694323880911711127224631076688893055801620031112092752071e-17,0.4404488264386959371006891765249705074917747737447833844457293857925440996893119
0.327454916287772845873149663020740263164043426513671875,-1.974473820631424969086337290143960570333022233798890896579603070909312624726075e-12,-4.709599097716223267490380027483105138386434080008443966381529326537347394062819e-17,0.432780946529420765488834446450879693466361503660725472069943430694536118401249
0.367837977182863318237338035032735206186771392822265625,-2.580514892079216588775245340446996399734953702695569061935952832986097283975202e-12,-3.008844323249467594707132579313128309681682751915473355097505588748439217650764e-17,0.4226050917680911528749521668442392524046572656613393640228147094024799398457561
0.413201240011533688090139548876322805881500244140625,-3.196994517636136397473736218472976737469005099439522290348257420902174386139526e-12,-3.850166494608528598550877391919397680937727152358684837827454539694737949761674e-17,0.4099476423007728809423756862559119790130216547042544649119734389217146382080259
0.464158883361277918577769696639734320342540740966796875,-3.742900117204550879137738065179557609576904833152291696573111345629354316306746e-12,-4.260936889639463880728206318427343544416600877735051328700360540122132963402992e-17,0.3949428147358856461236140325205771636423116806519739747588252637763462838373251
0.521400828799968518723062516073696315288543701171875,-4.151426803912539227024736886635904138089352175227727475022549870004931246908791e-12,-3.494801683354558858970966163064464382216204906640169311530877855392825505352148e-17,0.3778316862128102299083712975098384489618888574869896322541411230350819701401674
0.58570208180566663003219218808226287364959716796875,-4.3829341616144328902908769659365795324767217202331200521211949710280957695509e-12,-3.445573548562430077505943693950284653824626814179558628806262784356089115576291e-17,0.3589489265295392374802332211050194089844460372855872425486855770930642041437612
0.65793322465756798322900067432783544063568115234375,-4.428482580652371486946411037382365597124452598965599096762945300440538010231824e-12,-3.337038911573594664806669778422914556575460611918443407296341742500561702472401e-17,0.3386981783616400109172789416844216862757087092074488473220604103701274467710215
0.7390722033525778389417837388464249670505523681640625,-4.305331406348426034683831256310436577849755328511393746997741301354535843621089e-12,-3.858629223147958281227861841268440422786330954258655404522663601859045784380484e-17,0.3175201822577761022694486849376435444083219556881455639767497675582528847750909
