T,sx,sy,sz
0.01000000000000000020816681711721685132943093776702880859375,0.532210212423686976037912497019150180255145474448381848919889107725901575434354,9.639484617945496458277777697885132879528799850361901066743416403669117532199067e-16,0.842856035987251356948839327853421711944217199114841994495593769715404204651863
0.01123324032978027624263273054339151713065803050994873046875,0.5318826499129648688918826346449093095520137332195794131703314811736992842174663,7.15095666083834494966358121259271600379731897791997680359979743060603910986119e-16,0.8425965093303825604409321371042278532231612074532519053109271049867719792216581
0.012618568830660203961002707728766836225986480712890625,0.5315140435355408913069001080599971468785292235116819411262025849747297552367044,8.136983935174262478041178687539477011420929543432800862590411128350295603672832e-16,0.8423045993828136878198102843084725431437405200846704211913855243873283580564208
0.0141747416292680554483762733752882922999560832977294921875,0.5310991692453107685213921424839755070975658006941759101645752465291232746589001,9.019267009786231998466027730250764309932213513020085170961628433548084615886291e-16,0.8419762109454334682053763009547047577976014034126734698396794079396180991253516
0.0159228279334109219800286183499338221736252307891845703125,0.5306321055079775570567512567595493296012631172042272582210526243404060986422681,9.790539496128173313523738480280501119420491206294166054638675163375845944443018e-16,0.8416067159968638390279352720172843432608351413556684194482601351657027538363267
0.017886495290574351557655319311379571445286273956298828125,0.5301061067814358233404169394360334587868405937207505191611361923440086381065121,1.037560938978603368825024379373204670646805923803334328736767092392654329541423e-15,0.8411908801784740837013596666381339857280402318884010312125907819947489565712197
0.0200923300256504698546589082752689137123525142669677734375,0.5295135612212178545986896533684986840369089427815123852571552097394004642313358,7.621037962081463607895873456860775977825266299273711267068880224434073628049595e-16,0.840722777927677605398703888370997605780350931289931950969088498399174266870928
0.022570197196339202017068004124666913412511348724365234375,0.528845799887544060295130033664089580159680500078303023944026079836807170416231,4.543461745132975379462132175245175352717437534598079605826637641029203967155351e-16,0.8401956941465559586531098813216845303873433127421977453709617967351416275169864
0.0253536449397011136308588419296938809566199779510498046875,0.5280929492485541757753119674234888753884931367122024445525705139957430195147491,4.55732821684806324044835340425122262026767210100481615660070752894747699662632e-16,0.8396020097881407959822115512066880619976273102501500589422143879517921865387198
0.028480358684358018928062250552102341316640377044677734375,0.5272437514116229653485033490725708499128988156009202857775134851952626770143086,7.695107074709640348163204765155022981156970425141466964404152622373480726886488e-16,0.8389330680810185597535514037676994462512853390302458141812306082801662306797831
0.031992671377973826152274483547444106079638004302978515625,0.5262853167794035331330580219705458547764201132365934056059377375935232541082886,4.396642819643066657201186707937247772068412190589128626265380217353639854668854e-16,0.8381790172317237978714558397953881295808675563973186176447551455935877653136295
0.03593813663804627800413271643265034072101116180419921875,0.525202893349173893434860829796386982866717184920912546374331884821785784829586,2.729831838261643953815344359865222167803448227077261655312906629134397327877143e-16,0.8373286242497567691319780757726416180195476563955495959966574043816648884968608
0.0403701725859655358163990968023426830768585205078125,0.5239795120401587559832091226693351929259649960050713450948316343034489679649371,4.018429899050976296933186238952003199229053096143845114651245774702463422544072e-16,0.8363690528869824857659601935215095887246091074261424213555587575789504500729211
0.045348785081285820919294593522863578982651233673095703125,0.5225955891415799574366315488105689058977508856028150623161694671117418153206497,2.426454898087800007609793911459620365953160137680719968763157607676473651345436e-16,0.8352855963393105147627757769105426442230085402415525459979507052702826763533065
0.050941380148163774299607808870860026217997074127197265625,0.521028427702421398619841660648235791550541396375635016187968107260933644388261,9.582192309168992174656423795750396759754038205473875565562367940835421011349726e-17,0.8340613519304241681814153060205121498156833010616512908016602254546995415713177
0.057223676593502172116334492102396325208246707916259765625,0.5192515837932598995964569312939315399347628783163598764806690108197285064395617,8.793273380155133218081714013150666328549585346891647594098895400601554557976735e-17,0.8326768197131150842334269131817114108508564420596287279099317487570973058339057
0.064280731172843219578538764835684560239315032958984375,0.5172340419108711164984557711099805290999216575435719940337050183575531831477617,7.717229826763432856307825252544094785251098223238994940864494019054696269464939e-17,0.8311093976107519947833408236493214292724426335193426996294779407191073245726684
0.07220809018385464239653259710394195280969142913818359375,0.5149391055482150793222743761715981727001012633436885940628056861048593291523547,7.452763582676600134056376000520891347780265874635202279240812144006723993968827e-17,0.8293327236361966200263508403614240125776896681203018124800958448549735873037167
0.0811130830789687229387396882884786464273929595947265625,0.512322774217430527690646389495903971304621241695213815054095278299867760966924,1.108836798763781965892182608912916380656970244023651961883533663559248192178424e-17,0.8273157456913500426309732519372881625605340936660400821384154038510768150024795
0.0911162756115489191888201503388700075447559356689453125,0.5093310523820368318661860635449122056758224755700208636841894166556261762578034,2.566269853065806052320561520864249288586808319253759036938887733999693029960918e-17,0.8250211716916699304581393157745081727520199543002123524633408543508729476183851
0.10235310218990260888727306110013159923255443572998046875,0.5058948847631238302524244231801301583231128536382983665057123252113147507074697,-3.081576233077521761366519328137738715834167758871436940125115970173277262909737e-17,0.822402336405025812124259327901769766315354165848942835663175449224915398774233
0.11497569953977355983187891297347960062325000762939453125,0.5019189879023647220415165316893742046609189024505797119888563489775026191516456,-2.67883059567684210162602413423800399783941039228909376173056026436970498149214e-17,0.8193962732772615198560640676350554210917013641827230839618520274319071617271517
0.129154966501488388530560769140720367431640625,0.4972612594494539458492216838529350230017998169908052647462562857186622828114736,-1.831763496268487281521860967528189852392227306349805902199897231694035702652257e-17,0.8159091084850586563751492534148874166248518239125265848254221026846332950793153
0.1450828778495939774817458101097145117819309234619140625,0.4916973035847696407593778917846568358764697079968541287538694364687348836531775,-5.065030182977169403660784544071635882257991445291202060501022751748636644908447e-18,0.811789104832159839594860747071402336814370624450711419203549657350835290174231
0.1629750834620644350803075894873472861945629119873046875,0.4848728076951109281961909939008767506916724330080776305099685207509624744375575,-1.089944613877363789852004847307635422997627977688639779174431818824740001833635e-17,0.806785141522219007637543130535682654126940010663208412685207645579617469818886
0.1830738280295368392014410119372769258916378021240234375,0.4762584376527235298507395628098468363322896999582784185249185226992910017462242,-1.049289221395427117589308702546051086425476369198336528043324835667432431676925e-17,0.8004960426595448072129487629769647949875726108780580115077644856974386502095672
0.20565123083486513966278153020539321005344390869140625,0.4651373807279712864933181055580062130811825314803634542099949654373984269332751,-2.984047908961781276442317641563848691902873560061808588491234213893808614808732e-17,0.7923280481822513397708527901304883022081387371913466011149473644320416062500711
0.2310129700083159709489422084516263566911220550537109375,0.4506624057832587009266444236928562081260730785168168352354275052140468641320139,-2.490750781496376341822641644870876900617483906955308052579303805956652826221953e-17,0.7814887220561747776995918444594952921720405960399831477452201695376472793764584
0.25950242113997357140675603659474290907382965087890625,0.4320056750800362632615732122375108642241193362827853432530149998398290471714651,-2.512764688561219231768893042234118769423090888134866456416436257808711131933672e-17,0.7670473779671252085105269691698386019339691832223357695216856117566079566406549
0.291505306282517639981932688897359184920787811279296875,0.4085859185983246967622989923312024965025765722256625151260204078543161477332288,-2.004847730398644304811056693291478171502888599923359917184794673249794342024276e-17,0.7480768135403852991950770752943759538503927275206108195460112890230968400891388
0.327454916287772845873149663020740263164043426513671875,0.3803069451678202388055962700931664968977025298207839497687211358172198522617767,-2.973920005791357946250794283677103221140416517911846094536255964328629437194421e-17,0.7238576963301688718781368167383971116557928971433875556127608578007819188331931
0.367837977182863318237338035032735206186771392822265625,0.3477092674541258208033691637032828717793528844860985547495300456940493452729629,-2.266037149243223238404735480351880591507283842496015118519355356583272063494205e-17,0.6940876940080789256017038407395997539961746252603531896186910966805295607766061
0.413201240011533688090139548876322805881500244140625,0.3119541272323941160855334100229206824801877618547920332852822785329666669331875,-1.819492995440497123785442956376503487530741948365835013179726929758181346355084e-17,0.6590171668250294016985193294522369392208892366726819441887361499901561053593033
0.464158883361277918577769696639734320342540740966796875,0.2746287539779591256454059946538054963638959663393498570204223502217518565883037,-1.834124518546382767857929907430041508231649397412702720594753914537039425191435e-17,0.619452849955944692317043479667124754116435650091376948394715406288702415326891
0.521400828799968518723062516073696315288543701171875,0.2374438147938158674305819791647703274708226215508505642686151924596257581248342,-2.474709317986394796770826765886289122964375829202652371870010914035179355245573e-17,0.5766254585398260206037334817781828378571604929813065099422526121896357350484717
0.58570208180566663003219218808226287364959716796875,0.2019352521707656470222381748021344308453603141334030335765216728080939027162576,-2.378158814449619481408409576224596373190907116114173983580238746149982927569629e-17,0.531973609387672010857196915286726933327131663239660509464036996294467269418393
0.65793322465756798322900067432783544063568115234375,0.1692616192336456962192829769553261354030242357042291039544592918707774000301459,-1.901829801016582265257668481213031840940034178467090057220331001519879357422233e-17,0.4869206020415158872038859524850669357777538495577964753978841578149144187271813
0.7390722033525778389417837388464249670505523681640625,0.1401294934569923323122504882112921013667329995142863313021348034484377694374452,-2.459360926545128108797910865334762295800303847902084257843198588349753918850795e-17,0.4427049081515996586665671951418599993746806021034301556150486235564068210416921
0.830217568131974559264563140459358692169189453125,0.1148256391241628949580584721948280509703305036727691909490383393215676695305127,-2.61560501096701444736266822271035423534059720462107398148301939887727426558401e-17,0.4002890831427303903087077736494979471459324097596295132781723556101351301173633
0.93260334688321988583226129776448942720890045166015625,0.09330965616898696259363347038898768830073882629445400424742952429645242660927088,-2.600494031378887458561070807108911030662697111147053013518620119089036436908472e-17,0.3603397357040605593943648155860481322918177802147603450684204817413394600335378
1.04761575278966478919073779252357780933380126953125,0.07532328809433651364237697710977575338444225932461574973083747102054230655462562,-3.525724109481413732877875749100186993060364254291635482636258516435178428185355e-17,0.3232552559658658481785042660110893564352424562671912423786298861572064399755956
1.1768119524349984761357745810528285801410675048828125,0.06048813643492711820289767464899463939124215273441666214233264559244520082705094,-2.785464500004666386239961339220907077641147490632026209757256884506811826703746e-17,0.2892167696378274855237541251541461223070899095301799837824887966754803114613463
